file;time;n;m;solsize;recsteps;finished;VC-check;size-check;diff-to-opt;last-k-diff-to-opt
1-random/000060_000000000360.dimacs;0.19;360;436; 50;0;1;OK;OK;0;
1-random/000065_000000000078.dimacs;0.10;78;20; 11;0;1;OK;OK;0;
1-random/000065_000000000390.dimacs;0.20;390;547; 59;0;1;OK;OK;0;
1-random/000070_000000000084.dimacs;0.11;84;21; 12;0;1;OK;OK;0;
1-random/000070_000000000210.dimacs;0.19;210;259; 56;0;1;OK;OK;0;
1-random/000070_000000000420.dimacs;0.21;420;539; 60;0;1;OK;OK;0;
1-random/000075_000000000090.dimacs;0.11;90;33; 13;0;1;OK;OK;0;
1-random/000075_000000000450.dimacs;0.21;450;682; 68;0;1;OK;OK;0;
1-random/000080_000000000096.dimacs;0.11;96;24; 13;0;1;OK;OK;0;
1-random/000080_000000000480.dimacs;0.20;480;777; 73;0;1;OK;OK;0;
1-random/000085_000000000102.dimacs;0.12;102;36; 16;0;1;OK;OK;0;
1-random/000085_000000000510.dimacs;0.22;510;843; 76;0;1;OK;OK;0;
1-random/000090_000000000108.dimacs;0.11;108;38; 17;0;1;OK;OK;0;
1-random/000090_000000000540.dimacs;0.21;540;825; 78;0;1;OK;OK;0;
1-random/000095_000000000114.dimacs;0.11;114;46; 18;0;1;OK;OK;0;
1-random/000095_000000000570.dimacs;0.23;570;1022; 86;0;1;OK;OK;0;
1-random/000100_000000000120.dimacs;0.11;120;51; 20;0;1;OK;OK;0;
1-random/000100_000000000600.dimacs;0.22;600;1151; 95;0;1;OK;OK;0;
1-random/000200_000000000240.dimacs;0.15;240;166; 38;0;1;OK;OK;0;
1-random/000200_000000001200.dimacs;0.32;1200;4537; 194;0;1;OK;OK;0;
1-random/000300_000000000360.dimacs;0.18;360;387; 58;0;1;OK;OK;0;
1-random/000300_000000001800.dimacs;0.50;1800;11129; 296;0;1;OK;OK;0;
1-random/000400_000000000480.dimacs;0.19;480;552; 78;0;1;OK;OK;0;
1-random/000400_000000002400.dimacs;0.67;2400;18594; 392;0;1;OK;OK;0;
1-random/000500_000000000600.dimacs;0.23;600;1271; 100;0;1;OK;OK;0;
1-random/000500_000000003000.dimacs;1.61;3000;30730; 498;0;1;OK;OK;0;
1-random/000600_000000000720.dimacs;0.25;720;1694; 119;0;1;OK;OK;0;
1-random/000600_000000003600.dimacs;2.24;3600;43303; 593;0;1;OK;OK;0;
1-random/000700_000000000840.dimacs;0.27;840;2395; 140;0;1;OK;OK;0;
1-random/000700_000000004200.dimacs;5.63;4200;58018; 692;0;1;OK;OK;0;
1-random/000800_000000000960.dimacs;0.29;960;3292; 160;0;1;OK;OK;0;
1-random/000800_000000004800.dimacs;6.02;4800;75159; 795;0;1;OK;OK;0;
1-random/000900_000000001080.dimacs;0.30;1080;3671; 180;0;1;OK;OK;0;
1-random/000900_000000005400.dimacs;10.54;5400;96355; 892;0;1;OK;OK;0;
1-random/001000_000000001200.dimacs;0.32;1200;4388; 199;0;1;OK;OK;0;
1-random/001000_000000006000.dimacs;17.99;6000;116702; 989;0;1;OK;OK;0;
3-medium-sized/vc001.dimacs;3.85;6160;40207; 2586;0;1;OK;OK;0;
